Quandl Code|Date|PMT|TCE
 OTKR_R/VLCC_TD3_TCE|2005-Mar-22|13.93| 59,258 
 OTKR_R/VLCC_TD3_TCE|2005-Mar-23|13.39| 56,092 
 OTKR_R/VLCC_TD3_TCE|2005-Mar-24|13.26| 55,084 
 OTKR_R/VLCC_TD3_TCE|2005-Mar-29|12.59| 50,988 
 OTKR_R/VLCC_TD3_TCE|2005-Mar-30|11.65| 45,349 
 OTKR_R/VLCC_TD3_TCE|2005-Mar-31|10.85| 40,481 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-01|10.71| 39,631 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-04|10.71| 39,552 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-05|10.85| 40,245 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-06|10.85| 40,166 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-07|10.85| 40,087 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-08|11.38| 43,096 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-11|12.05| 46,956 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-12|12.85| 51,587 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-13|12.99| 52,359 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-14|12.85| 51,587 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-15|12.72| 50,815 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-18|12.45| 49,271 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-19|13.12| 53,131 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-20|12.72| 50,736 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-21|12.18| 47,570 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-22|12.18| 47,491 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-25|11.38| 42,781 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-26|11.11| 41,159 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-27|10.98| 40,308 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-28|10.98| 40,229 
 OTKR_R/VLCC_TD3_TCE|2005-Apr-29|10.85| 39,379 
 OTKR_R/VLCC_TD3_TCE|2005-May-03|11.11| 40,844 
 OTKR_R/VLCC_TD3_TCE|2005-May-04|10.98| 39,993 
 OTKR_R/VLCC_TD3_TCE|2005-May-05|10.98| 39,914 
 OTKR_R/VLCC_TD3_TCE|2005-May-06|11.38| 42,151 
 OTKR_R/VLCC_TD3_TCE|2005-May-09|11.25| 41,300 
 OTKR_R/VLCC_TD3_TCE|2005-May-10|10.58| 37,441 
 OTKR_R/VLCC_TD3_TCE|2005-May-11|10.18| 35,125 
 OTKR_R/VLCC_TD3_TCE|2005-May-12|9.77| 32,810 
 OTKR_R/VLCC_TD3_TCE|2005-May-13|9.51| 31,266 
 OTKR_R/VLCC_TD3_TCE|2005-May-16|9.11| 28,950 
 OTKR_R/VLCC_TD3_TCE|2005-May-17|8.70| 26,635 
 OTKR_R/VLCC_TD3_TCE|2005-May-18|8.57| 25,863 
 OTKR_R/VLCC_TD3_TCE|2005-May-19|7.77| 21,232 
 OTKR_R/VLCC_TD3_TCE|2005-May-20|7.63| 20,460 
 OTKR_R/VLCC_TD3_TCE|2005-May-23|7.50| 19,688 
 OTKR_R/VLCC_TD3_TCE|2005-May-24|7.50| 19,688 
 OTKR_R/VLCC_TD3_TCE|2005-May-25|7.90| 22,003 
 OTKR_R/VLCC_TD3_TCE|2005-May-26|8.30| 24,319 
 OTKR_R/VLCC_TD3_TCE|2005-May-27|8.44| 25,091 
 OTKR_R/VLCC_TD3_TCE|2005-May-31|8.30| 24,319 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-01|8.03| 22,775 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-02|7.90| 22,003 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-03|7.90| 22,003 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-06|7.77| 21,232 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-07|7.77| 21,232 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-08|7.63| 20,460 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-09|7.23| 18,144 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-10|7.23| 18,144 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-13|7.23| 18,144 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-14|7.10| 17,372 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-15|7.10| 17,309 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-16|6.96| 16,474 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-17|6.83| 15,639 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-20|6.83| 15,576 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-21|6.70| 14,741 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-22|7.50| 19,310 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-23|7.77| 20,791 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-24|8.17| 23,075 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-27|8.17| 23,075 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-28|8.44| 24,618 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-29|8.70| 26,162 
 OTKR_R/VLCC_TD3_TCE|2005-Jun-30|8.84| 26,934 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-01|9.37| 30,022 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-04|9.77| 32,259 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-05|9.91| 33,030 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-06|10.44| 36,118 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-07|11.78| 43,837 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-08|12.45| 47,617 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-11|13.39| 53,021 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-12|13.79| 55,336 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-13|13.79| 55,336 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-14|13.93| 56,108 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-15|13.79| 55,336 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-18|14.06| 56,880 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-19|14.46| 59,196 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-20|14.33| 58,424 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-21|14.19| 57,652 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-22|14.06| 56,801 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-25|13.79| 55,179 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-26|13.52| 53,556 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-27|12.85| 49,618 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-28|12.18| 45,680 
 OTKR_R/VLCC_TD3_TCE|2005-Jul-29|11.92| 44,057 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-01|11.52| 41,742 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-02|10.31| 34,795 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-03|9.51| 30,163 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-04|9.37| 29,392 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-05|9.24| 28,620 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-08|8.97| 27,076 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-09|8.57| 24,760 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-10|8.17| 22,208 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-11|7.77| 19,893 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-12|7.90| 20,665 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-15|8.17| 22,208 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-16|8.70| 25,296 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-17|9.24| 28,383 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-18|9.64| 30,699 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-19|9.77| 31,077 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-22|9.51| 29,140 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-23|9.37| 27,974 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-24|9.24| 26,808 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-25|8.84| 24,099 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-26|8.84| 23,705 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-30|8.44| 20,996 
 OTKR_R/VLCC_TD3_TCE|2005-Aug-31|8.57| 21,374 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-01|8.84| 22,524 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-02|9.24| 24,682 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-05|9.37| 25,296 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-06|10.04| 28,998 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-07|10.18| 29,613 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-08|10.04| 28,683 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-09|10.04| 28,920 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-12|10.04| 29,156 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-13|10.04| 29,392 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-14|10.44| 31,944 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-15|10.85| 34,378 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-16|11.78| 39,899 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-19|12.32| 43,105 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-20|13.26| 48,626 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-21|14.46| 55,691 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-22|14.60| 56,581 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-23|14.46| 55,967 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-26|14.46| 55,967 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-27|14.19| 54,423 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-28|14.06| 53,651 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-29|13.52| 50,564 
 OTKR_R/VLCC_TD3_TCE|2005-Sep-30|13.26| 49,020 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-03|12.99| 47,476 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-04|12.99| 47,476 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-05|13.12| 48,248 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-06|12.99| 47,476 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-07|12.99| 47,634 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-10|12.99| 47,634 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-11|12.99| 47,634 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-12|13.12| 48,405 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-13|12.99| 47,634 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-14|13.66| 51,493 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-17|13.93| 53,037 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-18|13.93| 53,037 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-19|14.19| 54,581 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-20|14.46| 56,124 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-21|14.60| 56,896 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-24|14.86| 58,440 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-25|15.53| 62,299 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-26|17.01| 70,869 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-27|17.54| 74,035 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-28|18.34| 78,745 
 OTKR_R/VLCC_TD3_TCE|2005-Oct-31|18.34| 78,824 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-01|18.34| 78,903 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-02|19.01| 82,841 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-03|19.15| 83,691 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-04|19.82| 87,630 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-07|20.75| 93,112 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-08|21.29| 96,278 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-09|22.36| 102,453 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-10|25.04| 117,891 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-11|26.91| 128,697 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-14|28.39| 137,188 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-15|28.65| 138,731 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-16|29.06| 141,047 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-17|29.73| 144,906 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-18|30.40| 148,766 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-21|30.26| 148,151 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-22|29.86| 145,993 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-23|29.46| 143,835 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-24|28.92| 140,905 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-25|28.52| 138,747 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-28|28.12| 136,589 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-29|27.72| 134,431 
 OTKR_R/VLCC_TD3_TCE|2005-Nov-30|27.32| 132,273 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-01|26.65| 128,492 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-02|26.38| 127,027 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-05|25.84| 124,097 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-06|25.44| 121,702 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-07|25.17| 119,844 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-08|23.57| 110,581 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-09|23.43| 109,809 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-12|23.43| 109,809 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-13|22.90| 106,722 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-14|22.23| 102,862 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-15|21.83| 100,547 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-16|21.42| 98,231 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-19|21.29| 97,459 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-20|20.75| 94,135 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-21|19.01| 83,865 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-22|17.54| 75,138 
 OTKR_R/VLCC_TD3_TCE|2005-Dec-23|16.20| 67,183 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-03|18.50| 80,345 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-04|17.59| 75,101 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-05|16.07| 66,362 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-06|15.01| 60,245 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-09|14.55| 57,623 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-10|13.80| 53,253 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-11|13.04| 48,884 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-12|12.13| 43,640 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-13|12.73| 46,900 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-16|13.80| 53,017 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-17|15.77| 64,378 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-18|18.95| 82,730 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-19|19.86| 87,974 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-20|20.62| 92,343 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-23|21.83| 99,335 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-24|24.26| 113,317 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-25|27.29| 130,481 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-26|26.68| 126,670 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-27|26.23| 123,733 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-30|25.77| 120,797 
 OTKR_R/VLCC_TD3_TCE|2006-Jan-31|25.32| 117,860 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-01|25.01| 116,112 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-02|23.50| 107,373 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-03|23.19| 105,625 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-06|22.74| 103,003 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-07|18.95| 81,155 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-08|17.74| 74,164 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-09|17.13| 70,668 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-10|16.37| 66,299 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-13|16.52| 67,173 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-14|17.74| 74,164 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-15|20.47| 89,737 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-16|21.83| 97,445 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-17|22.29| 99,909 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-20|22.29| 99,751 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-21|20.01| 86,485 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-22|17.59| 72,503 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-23|16.52| 66,385 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-24|15.01| 57,646 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-27|12.89| 45,411 
 OTKR_R/VLCC_TD3_TCE|2006-Feb-28|12.58| 43,663 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-01|12.43| 42,789 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-02|12.73| 44,537 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-03|13.19| 47,159 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-06|13.49| 48,907 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-07|13.64| 49,781 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-08|13.64| 49,781 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-09|13.49| 48,907 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-10|13.49| 48,513 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-13|13.34| 47,639 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-14|13.19| 46,765 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-15|13.19| 46,765 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-16|13.80| 50,261 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-17|14.25| 52,883 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-20|14.10| 52,009 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-21|14.10| 52,009 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-22|13.95| 51,135 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-23|13.49| 48,513 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-24|12.43| 42,396 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-27|11.22| 35,404 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-28|10.92| 33,656 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-29|10.16| 29,287 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-30|9.55| 25,791 
 OTKR_R/VLCC_TD3_TCE|2006-Mar-31|9.10| 23,169 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-03|8.94| 22,296 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-04|8.64| 20,548 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-05|8.49| 19,674 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-06|8.34| 18,800 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-07|8.49| 19,674 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-10|8.49| 19,674 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-11|8.49| 19,674 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-12|8.49| 19,674 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-13|8.34| 18,721 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-18|8.49| 19,516 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-19|8.79| 21,185 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-20|8.64| 20,233 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-21|8.79| 21,028 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-24|9.10| 22,697 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-25|9.40| 24,366 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-26|9.40| 24,287 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-27|9.55| 25,082 
 OTKR_R/VLCC_TD3_TCE|2006-Apr-28|9.70| 25,878 
 OTKR_R/VLCC_TD3_TCE|2006-May-02|9.70| 25,799 
 OTKR_R/VLCC_TD3_TCE|2006-May-03|9.70| 25,720 
 OTKR_R/VLCC_TD3_TCE|2006-May-04|9.85| 26,515 
 OTKR_R/VLCC_TD3_TCE|2006-May-05|10.01| 27,310 
 OTKR_R/VLCC_TD3_TCE|2006-May-08|10.01| 27,232 
 OTKR_R/VLCC_TD3_TCE|2006-May-09|9.85| 26,279 
 OTKR_R/VLCC_TD3_TCE|2006-May-10|10.01| 27,074 
 OTKR_R/VLCC_TD3_TCE|2006-May-11|10.01| 26,995 
 OTKR_R/VLCC_TD3_TCE|2006-May-12|10.31| 28,822 
 OTKR_R/VLCC_TD3_TCE|2006-May-15|10.61| 30,649 
 OTKR_R/VLCC_TD3_TCE|2006-May-16|10.92| 32,475 
 OTKR_R/VLCC_TD3_TCE|2006-May-17|10.92| 32,554 
 OTKR_R/VLCC_TD3_TCE|2006-May-18|10.92| 32,633 
 OTKR_R/VLCC_TD3_TCE|2006-May-19|10.92| 32,711 
 OTKR_R/VLCC_TD3_TCE|2006-May-22|11.22| 34,538 
 OTKR_R/VLCC_TD3_TCE|2006-May-23|11.22| 34,617 
 OTKR_R/VLCC_TD3_TCE|2006-May-24|11.52| 36,443 
 OTKR_R/VLCC_TD3_TCE|2006-May-25|11.82| 38,270 
 OTKR_R/VLCC_TD3_TCE|2006-May-26|11.98| 39,223 
 OTKR_R/VLCC_TD3_TCE|2006-May-30|11.98| 39,301 
 OTKR_R/VLCC_TD3_TCE|2006-May-31|12.58| 42,876 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-01|13.04| 45,891 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-02|13.80| 50,418 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-05|15.01| 57,567 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-06|15.16| 58,599 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-07|15.92| 63,126 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-08|16.22| 64,874 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-09|16.83| 67,897 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-12|17.13| 69,645 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-13|17.28| 70,518 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-14|17.89| 74,014 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-15|18.04| 74,888 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-16|18.04| 74,888 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-19|17.89| 74,014 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-20|18.19| 75,762 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-21|17.74| 73,140 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-22|17.28| 70,518 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-23|16.98| 68,771 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-26|16.68| 67,023 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-27|16.52| 66,149 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-28|15.92| 62,574 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-29|15.31| 59,000 
 OTKR_R/VLCC_TD3_TCE|2006-Jun-30|14.71| 55,426 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-03|14.40| 53,363 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-04|14.25| 52,410 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-05|14.71| 54,953 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-06|15.77| 60,992 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-07|16.83| 67,030 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-10|17.59| 71,321 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-11|18.04| 73,864 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-12|18.19| 74,659 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-13|18.34| 75,455 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-14|18.50| 76,250 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-17|18.80| 77,919 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-18|21.07| 90,949 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-19|21.38| 92,815 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-20|21.53| 93,807 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-21|21.53| 93,925 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-24|21.38| 93,169 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-25|21.22| 92,413 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-26|20.47| 88,162 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-27|20.16| 86,414 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-28|19.86| 84,666 
 OTKR_R/VLCC_TD3_TCE|2006-Jul-31|19.56| 82,918 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-01|18.95| 79,423 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-02|16.83| 67,188 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-03|16.37| 64,566 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-04|15.77| 61,189 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-07|15.16| 57,811 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-08|15.16| 57,929 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-09|16.52| 65,913 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-10|18.65| 78,266 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-11|19.86| 85,493 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-14|20.62| 90,099 
 OTKR_R/VLCC_TD3_TCE|2006-Aug-15|20.62| 90,335 
